"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071",
"1600000US5336115","Klickitat CDP, Washington","362","347","332","2","13","0","0","0","15","13","0","10","0","0","0","1","1","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US5336395","Krupp town, Washington","48","48","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US5336710","La Center city, Washington","2800","2705","2557","27","23","54","1","43","95","91","14","31","29","2","9","0","0","2","0","0","4","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US5336745","Lacey city, Washington","42393","39438","31446","2302","490","3376","722","1102","2955","2604","584","406","833","115","238","60","72","24","28","21","6","11","124","64","18","322","78","50","11","30","26","6","1","87","8","1","10","3","2","0","6","0","0","0","2","1","27","15","2","0","6","1","0","1","0","1","1","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1600000US5336780","La Conner town, Washington","891","866","776","6","45","9","0","30","25","23","3","10","1","1","8","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US5336850","LaCrosse town, Washington","313","305","300","1","2","1","0","1","8","8","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US5336920","La Grande CDP, Washington","109","102","98","1","0","3","0","0","7","7","0","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US5337077","Lake Bosworth CDP, Washington","667","659","632","3","9","5","0","10","8","8","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US5337100","Lake Cassidy CDP, Washington","3415","3300","3109","8","42","78","7","56","115","104","8","42","42","5","5","1","0","0","0","0","0","0","1","0","0","8","1","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0",
"1600000US5337105","Lake Cavanaugh CDP, Washington","167","166","165","0","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1600000US5337270","Lake Forest Park city, Washington","12598","12010","10456","229","77","1105","23","120","588","532","70","75","301","12","31","10","3","2","1","7","0","0","11","9","0","53","8","6","3","1","12","0","1","10","7","1","1","0","0","1","0","0","1","0","0","1","3","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
