STATEFP,GEOID,NAMELSAD,ALAND,AWATER,sum
02,0216530,Cold Bay city,138343008,37921808,40027.0
02,0267020,Sand Point city,20745523,57711136,80504.0
02,0203220,Anderson city,109299195,7215790,109173.0
02,0217410,Cordova city,158886650,35734342,151933.82352941178
02,0282200,Valdez city,550864154,153373674,537321.0
02,0284510,Whittier city,31733985,19130360,28831.0
02,0201090,Akutan city,170880263,212191153,70240.0
02,0265800,St. George city,90081543,382086105,52899.0
02,0280770,Unalaska city,264728584,281473875,749615.0
02,0203550,Aniak city,16018222,5932165,27093.0
02,0204500,Atqasuk city,101319315,9365008,271133.0
02,0241720,Kotlik city,7754326,1310529,20335.0
02,0251180,Mountain Village city,10907857,3115209,99825.0
02,0256600,Nunam Iqua city,29964345,16911017,28584.0
02,0266140,St. Mary's city,115525437,18033322,46141.0
02,0224230,Fairbanks city,82221496,2273096,2.4778658447058853E7
02,0200870,Akiak city,4889974,2880562,6088.0
02,0268230,Selawik city,6037724,1586758,9449.0
02,0252720,Napaskiak city,7510871,707082,30406.0
02,0238970,Ketchikan city,9879505,2816901,865041.2901960785
02,0233030,Holy Cross city,74677223,18724234,0.0
02,0237430,Kaltag city,56045675,15321784,39597.0
02,0254150,Nikolai city,11367588,806494,4232.0
02,0268670,Shageluk city,26459996,3323884,403.0
02,0218620,Delta Junction city,35947713,48786,385354.1764705882
02,0221810,Ekwok city,43368283,3268374,7356.0
02,0246890,Manokotak city,189429538,91445172,1326.0
02,0253710,New Stuyahok city,87327200,5797082,29713.0
02,0201860,Allakaket city,38117878,5997712,12305.0
02,0206630,Bettles city,4054564,68655,15644.023529411763
02,0226760,Fort Yukon city,17466360,508298,234663.22745098037
02,0218510,Deering city,12991931,189708,5518.423529411764
02,0201200,Alakanuk city,83395396,24862278,10512.0
02,0222910,Emmonak city,12862287,2443486,47176.0
02,0233470,Hooper Bay city,19418102,78618,0.0
02,0247000,Marshall city,10517004,8501,39428.69411764706
02,0260750,Pilot Station city,4159455,711574,26720.3725490196
02,0265700,Russian Mission city,13904057,919015,16447.0
02,0233360,Hoonah city,15197401,3276590,5010.0
02,0230940,Gustavus city,94165628,53368158,20361.0
02,0266470,St. Paul city,110386530,654862794,123566.0
02,0220970,Edna Bay city,54766247,7940619,0.0
02,0268340,Seldovia city,1001978,415713,32634.305882352943
02,0233800,Houston city,62005136,3407273,102905.60000000002
04,0402830,Apache Junction city,90832326,30857,4.822693812549022E7
04,0428380,Goodyear city,495463332,75022,8.707179598039213E7
04,0465000,Scottsdale city,476565025,1136911,4.86228042521569E8
04,0404720,Avondale city,122447978,668641,6.4526786952941164E7
04,0407940,Buckeye city,1017815349,454957,4.060692365490199E7
04,0412000,Chandler city,169127740,182489,3.6453041779999965E8
04,0422220,El Mirage city,25634994,145645,2.4315746105882335E7
04,0427820,Glendale city,159532413,1036612,2.521146765960787E8
04,0474400,Tombstone city,23961725,912,2416898.8509803917
04,0483090,Willcox city,15924927,347077,5036422.149019608
04,0466470,Show Low city,169642476,1226366,1.2360080337254899E7
04,0483930,Winslow city,33638131,140431,5182784.392156861
04,0441330,Litchfield Park city,8493177,79033,8834893.376470594
04,0471510,Surprise city,285680055,566784,1.3906615168235308E8
04,0446000,Mesa city,359242849,1823290,6.010403014235295E8
04,0439370,Lake Havasu City city,120016536,118649,1.837179825607841E8
04,0477000,Tucson city,624169229,819368,6.896025790431379E8
04,0422360,Eloy city,294138780,155400,8391735.066666672
04,0433280,Holbrook city,44919799,67855,5023886.6000000015
04,0463470,San Luis city,88125135,193548,1.2059841945098035E7
04,0485540,Yuma city,312535690,180447,1.068205611686273E8
04,0428030,Globe city,47279256,29855,1.6048205164705882E7
04,0473000,Tempe city,103448358,559775,2.880676538705881E8
04,0444410,Maricopa city,109959821,257132,3.636350560784318E7
04,0423620,Flagstaff city,171026521,135275,5.5712516431372516E7
04,0405770,Benson city,107841028,128980,8168953.262745095
04,0406260,Bisbee city,13406771,2384,8125644.7568627475
